"year","TAZ","count"
2019,22425200,2914
2020,22425200,2863
2019,22426100,1915
2020,22426100,2179
2019,22426200,1570
2020,22426200,1521
2019,22426300,3268
2020,22426300,3217
2019,22427100,1893
2020,22427100,1831
2019,22427200,3526
2020,22427200,3505
2019,22429100,3098
2020,22429100,3073
2019,22429200,1436
2020,22429200,1414
2019,22429300,2496
2020,22429300,2421
2019,22430100,1503
2020,22430100,1573
2019,22430200,5448
2020,22430200,5388
2019,22432100,1220
2020,22432100,1181
2019,22432200,1237
2020,22432200,1201
2019,22432300,683
2020,22432300,728
2019,22432400,2126
2020,22432400,2170
2019,22432500,2192
2020,22432500,2194
2019,22433100,2317
2020,22433100,2260
2019,22433200,1801
2020,22433200,2243
2019,22434100,1113
2020,22434100,1117
2019,22434200,752
2020,22434200,757
2019,22434300,1129
2020,22434300,1131
2019,22434400,881
2020,22434400,865
2019,22434500,534
2020,22434500,522
2019,22434600,103
2020,22434600,109
2019,22435100,2865
2020,22435100,2829
2019,22435200,3827
2020,22435200,3785
2019,22436100,2488
2020,22436100,2436
2019,22436200,2005
2020,22436200,1964
2019,22436300,584
2020,22436300,626
2019,22437100,1031
2020,22437100,1009
2019,22437200,1883
2020,22437200,1813
2019,22437300,1672
2020,22437300,1629
2019,22437400,1548
2020,22437400,1538
2019,22437500,1294
2020,22437500,1286
2019,22439100,1901
2020,22439100,1848
2019,22439200,1647
2020,22439200,1595
2019,22439300,2809
2020,22439300,2744
2019,22440100,4521
2020,22440100,4490
2019,22440200,1594
2020,22440200,1615
2019,22440300,2099
2020,22440300,2075
2019,22441100,2643
2020,22441100,2578
2019,22441200,3501
2020,22441200,3490
2019,22441300,1275
2020,22441300,1351
2019,22442100,1795
2020,22442100,1762
2019,22442200,2884
2020,22442200,2818
2019,22443100,2113
2020,22443100,2101
2019,22443200,1337
2020,22443200,1343
2019,22443300,1459
2020,22443300,1482
2019,22444100,2172
2020,22444100,2165
2019,22444200,1069
2020,22444200,1062
2019,22444300,1889
2020,22444300,1851
2019,22444400,1156
2020,22444400,1112
2019,22446100,1697
2020,22446100,1689
2019,22446200,1242
2020,22446200,1177
2019,22446300,2299
2020,22446300,2218
2019,22446400,2242
2020,22446400,2191
2019,22447100,2397
2020,22447100,2364
2019,22447200,2581
2020,22447200,2567
2019,32454100,3847
2020,32454100,3853
2019,32454200,826
2020,32454200,783
2019,32455100,4539
2020,32455100,4480
2019,32456100,3114
2020,32456100,3111
2019,32457100,956
2020,32457100,960
2019,32457200,38
2020,32457200,48
2019,32457300,1435
2020,32457300,1446
2019,32457400,254
2020,32457400,240
2019,32458100,2536
2020,32458100,2500
2019,32458200,2587
2020,32458200,2577
2019,32459100,3731
2020,32459100,3771
2019,32459200,2754
2020,32459200,2727
2019,32460100,3787
2020,32460100,3841
2019,32461100,5201
2020,32461100,5172
2019,32462100,1548
2020,32462100,1562
2019,32462200,2246
2020,32462200,2205
2019,32462300,2448
2020,32462300,2455
2019,32463100,0
2020,32463100,0
2019,32463200,1489
2020,32463200,1432
2019,32463300,272
2020,32463300,287
2019,32463400,1913
2020,32463400,1915
2019,32464100,597
2020,32464100,458
2019,32464200,0
2020,32464200,0
2019,32464300,96
2020,32464300,96
2019,32465100,2504
2020,32465100,2513
2019,32466100,2353
2020,32466100,2330
2019,32466200,1610
2020,32466200,1616
2019,32466300,1887
2020,32466300,1898
2019,32467100,1751
2020,32467100,1738
2019,32467200,1623
2020,32467200,1628
2019,32467300,1642
2020,32467300,1637
2019,32468100,1497
2020,32468100,1533
2019,32468200,1447
2020,32468200,1458
2019,32468300,2024
2020,32468300,2038
2019,32469100,1183
2020,32469100,1191
2019,32469200,2749
2020,32469200,2667
2019,32469300,2274
2020,32469300,2242
2019,32470100,81
2020,32470100,84
2019,32470200,3538
2020,32470200,3490
2019,32471100,2628
2020,32471100,2634
2019,32471200,1647
2020,32471200,1711
2019,32471300,1660
2020,32471300,1665
2019,32472100,2007
2020,32472100,2036
2019,32472200,3072
2020,32472200,3093
2019,32473100,3423
2020,32473100,3452
2019,32473200,612
2020,32473200,639
2019,32473300,2966
2020,32473300,2921
2019,32474100,2182
2020,32474100,2204
2019,32474200,2549
2020,32474200,2486
2019,32475100,75
2020,32475100,75
2019,32475200,468
2020,32475200,486
2019,32475300,1070
2020,32475300,1051
2019,32475400,0
2020,32475400,0
2019,32475500,5
2020,32475500,5
2019,32475600,218
2020,32475600,256
2019,32477100,0
2020,32477100,0
2019,32477200,0
2020,32477200,0
2019,32477300,1202
2020,32477300,1198
2019,32477400,1646
2020,32477400,1683
2019,32479100,0
2020,32479100,0
2019,32479200,449
2020,32479200,471
2019,32481100,2830
2020,32481100,2836
2019,32481200,2474
2020,32481200,2487
2019,32481300,2894
2020,32481300,2816
2019,32482100,2532
2020,32482100,2514
2019,32482200,2514
2020,32482200,2495
2019,32483100,0
2020,32483100,0
2019,32483200,394
2020,32483200,398
2019,32483300,2524
2020,32483300,2462
2019,32483400,3297
2020,32483400,3279
2019,32484100,4541
2020,32484100,4508
2019,32484200,3083
2020,32484200,3153
2019,32484300,536
2020,32484300,542
2019,32485100,5011
2020,32485100,5036
2019,32486100,415
2020,32486100,416
2019,32486200,2445
2020,32486200,2467
2019,32486300,3683
2020,32486300,3660
2019,32486400,1964
2020,32486400,1933
2019,32487100,959
2020,32487100,923
2019,32487200,1556
2020,32487200,1543
2019,32487300,1917
2020,32487300,1906
2019,32488100,0
2020,32488100,0
2019,32488200,0
2020,32488200,0
2019,32488300,1402
2020,32488300,1446
2019,32488400,3978
2020,32488400,4003
2019,32489100,13
2020,32489100,12
2019,32489200,1032
2020,32489200,1012
2019,32489300,2608
2020,32489300,2598
2019,32489400,822
2020,32489400,816
2019,32489500,1115
2020,32489500,1116
2019,32490100,4853
2020,32490100,4852
2019,32490200,3342
2020,32490200,3361
2019,32636100,3169
2020,32636100,3177
2019,32637100,1757
2020,32637100,1745
2019,32637200,1362
2020,32637200,1362
2019,32638100,199
2020,32638100,208
2019,32638200,2029
2020,32638200,2025
2019,32638300,493
2020,32638300,453
2019,32639100,4317
2020,32639100,4265
2019,32640100,3658
2020,32640100,3627
2019,32643100,5
2020,32643100,5
2019,32643200,545
2020,32643200,529
2019,32476100,2300
2020,32476100,2305
2019,32476200,2087
2020,32476200,2130
2019,32545100,3160
2020,32545100,3141
2019,32546100,4437
2020,32546100,4452
2019,32547100,2516
2020,32547100,2475
2019,32547200,2331
2020,32547200,2306
2019,32548100,1826
2020,32548100,1847
2019,32548200,1277
2020,32548200,1301
2019,32549100,820
2020,32549100,765
2019,32549200,1265
2020,32549200,1236
2019,32549300,2224
2020,32549300,2234
2019,32549400,934
2020,32549400,931
2019,32551100,0
2020,32551100,0
2019,32551200,0
2020,32551200,0
2019,32552100,1969
2020,32552100,1966
2019,32552200,244
2020,32552200,247
2019,32552300,1
2020,32552300,0
2019,32553100,3484
2020,32553100,3504
2019,32553200,2491
2020,32553200,2524
2019,32553300,1306
2020,32553300,1294
2019,32555100,1786
2020,32555100,1796
2019,32555200,1320
2020,32555200,1351
2019,32556100,2347
2020,32556100,2380
2019,32556200,2275
2020,32556200,2227
2019,32557100,2250
2020,32557100,2276
2019,32557200,3380
2020,32557200,3383
2019,32558100,1879
2020,32558100,1914
2019,32558200,1925
2020,32558200,1712
2019,32558300,1232
2020,32558300,1210
2019,32559100,4852
2020,32559100,4874
2019,32559200,603
2020,32559200,648
2019,32559300,101
2020,32559300,94
2019,32563100,3884
2020,32563100,3836
2019,32563200,1190
2020,32563200,1218
2019,32563300,1827
2020,32563300,1878
2019,32650100,4958
2020,32650100,4957
2019,32653100,3773
2020,32653100,3793
2019,32655100,2765
2020,32655100,2755
2019,32655200,1854
2020,32655200,1826
2019,32658100,1988
2020,32658100,1965
2019,32658200,1523
2020,32658200,1549
2019,32663100,3465
2020,32663100,3492
2019,32663200,2112
2020,32663200,2115
2019,32667100,2085
2020,32667100,2117
2019,32667200,2920
2020,32667200,2929
2019,32667300,641
2020,32667300,707
2019,32667400,0
2020,32667400,0
2019,32668100,0
2020,32668100,0
2019,32668200,1115
2020,32668200,1115
2019,32671100,2083
2020,32671100,2054
2019,32671200,4007
2020,32671200,4002
2019,32679100,1394
2020,32679100,1393
2019,32679200,1800
2020,32679200,1807
2019,32679300,2704
2020,32679300,2752
2019,32680100,1653
2020,32680100,1653
2019,32680200,3517
2020,32680200,3455
2019,32681100,2143
2020,32681100,2139
2019,32681200,3222
2020,32681200,3207
2019,32681300,2687
2020,32681300,2647
2019,32682100,334
2020,32682100,348
2019,32682200,1592
2020,32682200,1601
2019,32682300,2438
2020,32682300,2424
2019,32682400,1416
2020,32682400,1408
2019,32683100,0
2020,32683100,0
2019,32683200,3310
2020,32683200,3342
2019,32683300,3132
2020,32683300,3164
2019,32688100,1990
2020,32688100,1957
2019,32688200,1722
2020,32688200,1767
2019,32688300,676
2020,32688300,722
2019,32688400,1617
2020,32688400,1566
2019,32689100,2701
2020,32689100,2662
2019,32689200,2137
2020,32689200,2130
2019,32696100,1172
2020,32696100,1165
2019,32696200,1313
2020,32696200,1312
2019,32696300,2720
2020,32696300,2747
2019,32699100,2816
2020,32699100,2783
2019,32699200,2348
2020,32699200,2351
2019,32707100,3240
2020,32707100,3249
2019,32707200,527
2020,32707200,516
2019,32707300,1509
2020,32707300,1481
2019,32710100,3252
2020,32710100,3153
2019,32710200,2563
2020,32710200,2574
2019,32714100,2120
2020,32714100,2112
2019,32714200,2312
2020,32714200,2336
2019,32478100,2409
2020,32478100,2380
2019,32478200,3126
2020,32478200,3141
2019,32480100,3438
2020,32480100,3420
2019,32480200,1480
2020,32480200,1479
2019,32480300,2677
2020,32480300,2723
2019,32550100,6426
2020,32550100,6436
2019,32550200,1946
2020,32550200,1942
2019,32554100,2912
2020,32554100,2917
2019,32554200,2338
2020,32554200,2332
2019,32560100,2497
2020,32560100,2491
2019,32560200,1175
2020,32560200,1161
2019,32560300,2937
2020,32560300,2928
2019,32562100,2319
2020,32562100,2352
2019,32562200,3652
2020,32562200,3643
2019,32562300,2159
2020,32562300,2148
2019,32564100,1183
2020,32564100,1170
2019,32564200,2288
2020,32564200,2294
2019,32564300,2132
2020,32564300,2166
2019,32566100,1181
2020,32566100,1178
2019,32566200,2401
2020,32566200,2423
2019,32570100,2287
2020,32570100,2277
2019,32570200,1904
2020,32570200,1875
2019,32570300,1579
2020,32570300,1558
2019,32572100,1952
2020,32572100,1904
2019,32572200,1053
2020,32572200,1081
2019,32572300,4386
2020,32572300,4429
2019,32573100,8
2020,32573100,8
2019,32573200,3173
2020,32573200,3158
2019,32573300,2544
2020,32573300,2546
2019,32576100,3806
2020,32576100,3824
2019,32576200,1075
2020,32576200,1080
2019,32576300,1479
2020,32576300,1496
2019,32577100,1044
2020,32577100,1007
2019,32577200,2791
2020,32577200,2793
2019,32577300,742
2020,32577300,761
2019,32579100,2892
2020,32579100,2903
2019,32579200,2516
2020,32579200,2517
2019,32584100,2469
2020,32584100,2393
2019,32584200,1013
2020,32584200,1000
2019,32584300,1246
2020,32584300,1239
2019,32586100,2557
2020,32586100,2576
2019,32586200,2261
2020,32586200,2285
2019,32586300,3718
2020,32586300,3738
2019,32587100,6535
2020,32587100,6573
2019,32592100,1257
2020,32592100,1261
2019,32592200,3442
2020,32592200,3427
2019,32594100,1056
2020,32594100,1057
2019,32594200,1247
2020,32594200,1268
2019,32594300,1298
2020,32594300,1274
2019,32594400,2295
2020,32594400,2283
2019,32594500,1853
2020,32594500,1844
2019,32595100,2834
2020,32595100,2860
2019,32597100,500
2020,32597100,510
2019,32597200,2942
2020,32597200,2886
2019,32602100,1179
2020,32602100,1184
2019,32603100,1725
2020,32603100,1769
2019,32603200,3023
2020,32603200,3071
2019,32603300,0
2020,32603300,0
2019,32603400,0
2020,32603400,0
2019,32606100,1940
2020,32606100,1944
2019,32607100,2493
2020,32607100,2454
2019,32607200,0
2020,32607200,0
2019,32607300,2884
2020,32607300,2905
2019,32607400,650
2020,32607400,683
2019,32613100,1
2020,32613100,4
2019,32613200,4
2020,32613200,4
2019,32613300,15
2020,32613300,13
2019,32623100,6951
2020,32623100,6940
2019,32491100,2314
2020,32491100,2281
2019,32491200,3075
2020,32491200,3084
2019,32492100,7610
2020,32492100,7546
2019,32494100,2301
2020,32494100,2294
2019,32494200,4507
2020,32494200,4467
2019,32494300,0
2020,32494300,0
2019,32495100,3180
2020,32495100,3170
2019,32495200,1660
2020,32495200,1682
2019,32497100,2596
2020,32497100,2554
2019,32498100,2696
2020,32498100,2720
2019,32501100,1875
2020,32501100,1906
2019,32501200,1619
2020,32501200,1660
2019,32502100,1857
2020,32502100,1835
2019,32502200,806
2020,32502200,781
2019,32502300,1706
2020,32502300,1652
2019,32502400,2308
2020,32502400,2298
2019,32503100,2779
2020,32503100,2732
2019,32504100,2272
2020,32504100,2282
2019,32504200,940
2020,32504200,998
2019,32504300,5043
2020,32504300,5012
2019,32505100,2278
2020,32505100,2272
2019,32508100,1402
2020,32508100,1385
2019,32509100,2358
2020,32509100,2355
2019,32509200,1904
2020,32509200,1885
2019,32512100,2013
2020,32512100,1974
2019,32512200,1655
2020,32512200,1604
2019,32512300,413
2020,32512300,409
2019,32514100,4362
2020,32514100,4367
2019,32515100,2638
2020,32515100,2593
2019,32515200,1835
2020,32515200,1861
2019,32516100,1345
2020,32516100,1323
2019,32516200,2759
2020,32516200,2734
2019,32518100,1868
2020,32518100,1848
2019,32518200,2681
2020,32518200,2662
2019,32518300,3046
2020,32518300,3032
2019,32521100,2115
2020,32521100,2086
2019,32521200,3098
2020,32521200,3098
2019,32522100,2483
2020,32522100,2482
2019,32522200,1729
2020,32522200,1704
2019,32522300,1191
2020,32522300,1194
2019,32522400,2413
2020,32522400,2357
2019,32524100,610
2020,32524100,588
2019,32524200,917
2020,32524200,915
2019,32524300,541
2020,32524300,552
2019,32525100,2245
2020,32525100,2281
2019,32525200,1204
2020,32525200,1203
2019,32525300,1027
2020,32525300,1025
2019,32525400,0
2020,32525400,0
2019,32527100,616
2020,32527100,609
2019,32527200,983
2020,32527200,953
2019,32527300,785
2020,32527300,753
2019,32529100,804
2020,32529100,802
2019,32529200,2458
2020,32529200,2434
2019,32529300,2287
2020,32529300,2258
2019,32530100,0
2020,32530100,0
2019,32530200,387
2020,32530200,395
2019,32530300,4
2020,32530300,4
2019,32532100,978
2020,32532100,958
2019,32532200,3355
2020,32532200,3323
2019,32532300,643
2020,32532300,658
2019,32535100,3862
2020,32535100,3877
2019,32535200,1003
2020,32535200,984
2019,32535300,2268
2020,32535300,2298
2019,32536100,1753
2020,32536100,1712
2019,32538100,5
2020,32538100,5
2019,32538200,5
2020,32538200,5
2019,32538300,1348
2020,32538300,1352
2019,32538400,10
2020,32538400,10
2019,32539100,2396
2020,32539100,2369
2019,32539200,1804
2020,32539200,1802
2019,32541100,2721
2020,32541100,2705
2019,32541200,3092
2020,32541200,3091
2019,32543100,3042
2020,32543100,3027
2019,32543200,1938
2020,32543200,1917
2019,32544100,1633
2020,32544100,1684
2019,32544200,1595
2020,32544200,1593
2019,32544300,2994
2020,32544300,2986
2019,32854100,988
2020,32854100,994
2019,32854200,5796
2020,32854200,5783
2019,32856100,5129
2020,32856100,5108
2019,32857100,3204
2020,32857100,3207
2019,32857200,1562
2020,32857200,1575
2019,32858100,6362
2020,32858100,6372
2019,32858200,944
2020,32858200,931
2019,32859100,604
2020,32859100,607
2019,32859200,1779
2020,32859200,1782
2019,32861100,2091
2020,32861100,2092
2019,32861200,1526
2020,32861200,1511
2019,32862100,1145
2020,32862100,1127
2019,32862200,1343
2020,32862200,1317
2019,32862300,1937
2020,32862300,1932
2019,32864100,3389
2020,32864100,3358
2019,32864200,2116
2020,32864200,2142
2019,32865100,1168
2020,32865100,1180
2019,32865200,4970
2020,32865200,4954
2019,32865300,503
2020,32865300,529
2019,32493100,2012
2020,32493100,1995
2019,32493200,1170
2020,32493200,1089
2019,32496100,1200
2020,32496100,1230
2019,32496200,1442
2020,32496200,1459
2019,32496300,2156
2020,32496300,2161
2019,32496400,2983
2020,32496400,3011
2019,32496500,0
2020,32496500,0
2019,32499100,2174
2020,32499100,2083
2019,32499200,4529
2020,32499200,4481
2019,32499300,1629
2020,32499300,1538
2019,32500100,2000
2020,32500100,1983
2019,32500200,2593
2020,32500200,2535
2019,32506100,2388
2020,32506100,2435
2019,32507100,3746
2020,32507100,3737
2019,32507200,1896
2020,32507200,1949
2019,32510100,5192
2020,32510100,5142
2019,32511100,1697
2020,32511100,1696
2019,32511200,1659
2020,32511200,1734
2019,32513100,2785
2020,32513100,2840
2019,32513200,946
2020,32513200,958
2019,32517100,1947
2020,32517100,1973
2019,32517200,1561
2020,32517200,1600
2019,32519100,1539
2020,32519100,1573
2019,32519200,3732
2020,32519200,3736
2019,32520100,0
2020,32520100,0
2019,32520200,69
2020,32520200,70
2019,32520300,0
2020,32520300,0
2019,32523100,1335
2020,32523100,1321
2019,32523200,1886
2020,32523200,1847
2019,32526100,1999
2020,32526100,2012
2019,32526200,5
2020,32526200,5
2019,32528100,1830
2020,32528100,1858
2019,32528200,2705
2020,32528200,2773
2019,32531100,0
2020,32531100,0
2019,32531200,321
2020,32531200,361
2019,32531300,448
2020,32531300,448
2019,32531400,14
2020,32531400,13
2019,32531500,1032
2020,32531500,1027
2019,32531600,3253
2020,32531600,3260
2019,32533100,3376
2020,32533100,3395
2019,32534100,2081
2020,32534100,2068
2019,32537100,2015
2020,32537100,2026
2019,32537200,1231
2020,32537200,1228
2019,32537300,1399
2020,32537300,1401
2019,32540100,1923
2020,32540100,1899
2019,32542100,2228
2020,32542100,2233
2019,32855100,2193
2020,32855100,2189
2019,32855200,2227
2020,32855200,2250
2019,32855300,1488
2020,32855300,1492
2019,32855400,583
2020,32855400,608
2019,32863100,941
2020,32863100,942
2019,32863200,0
2020,32863200,0
2019,32867100,1547
2020,32867100,1586
2019,32867200,1384
2020,32867200,1361
2019,32868100,2629
2020,32868100,2643
2019,32868200,569
2020,32868200,561
2019,32869100,445
2020,32869100,451
2019,32869200,2926
2020,32869200,2885
2019,32870100,3542
2020,32870100,3528
2019,32871100,2999
2020,32871100,2969
2019,32871200,1169
2020,32871200,1170
2019,32872100,4807
2020,32872100,4820
2019,32872200,2057
2020,32872200,2027
2019,32872300,589
2020,32872300,617
2019,32873100,8
2020,32873100,9
2019,32873200,2180
2020,32873200,2188
2019,32873300,439
2020,32873300,419
2019,32873400,3574
2020,32873400,3589
2019,32874100,9
2020,32874100,5
2019,32874200,2155
2020,32874200,2154
2019,32874300,2125
2020,32874300,2297
2019,32874400,1965
2020,32874400,1956
2019,32875100,1322
2020,32875100,1319
2019,32875200,1391
2020,32875200,1391
2019,32879100,2836
2020,32879100,2657
2019,32879200,589
2020,32879200,641
2019,32879300,1374
2020,32879300,1366
2019,32880100,3151
2020,32880100,3129
2019,32880200,3275
2020,32880200,3270
2019,32881100,761
2020,32881100,801
2019,32881200,3481
2020,32881200,3499
2019,32881300,723
2020,32881300,734
2019,32883100,23
2020,32883100,0
2019,32883200,443
2020,32883200,445
2019,32884100,3450
2020,32884100,3460
2019,32885100,904
2020,32885100,928
2019,32885200,0
2020,32885200,0
2019,32885300,0
2020,32885300,0
2019,32885400,1432
2020,32885400,1369
2019,32885500,2728
2020,32885500,2748
2019,32885600,1944
2020,32885600,1893
2019,32885700,2270
2020,32885700,2231
2019,32885800,863
2020,32885800,898
2019,32887100,4057
2020,32887100,4048
2019,32888100,1588
2020,32888100,1586
2019,32888200,1876
2020,32888200,1875
2019,32888300,1684
2020,32888300,1681
2019,32893100,3464
2020,32893100,3469
2019,32893200,624
2020,32893200,625
2019,32893300,1691
2020,32893300,1707
2019,32894100,2618
2020,32894100,2613
2019,32897100,877
2020,32897100,867
2019,32897200,2133
2020,32897200,2187
2019,32901100,367
2020,32901100,407
2019,32901200,2807
2020,32901200,2801
2019,32904100,4142
2020,32904100,4193
2019,32906100,801
2020,32906100,819
2019,32906200,1961
2020,32906200,1960
2019,32561100,2371
2020,32561100,2371
2019,32561200,3207
2020,32561200,3174
2019,32561300,2669
2020,32561300,2672
2019,32565100,1328
2020,32565100,1368
2019,32565200,1973
2020,32565200,1974
2019,32565300,1576
2020,32565300,1558
2019,32567100,1465
2020,32567100,1474
2019,32567200,4081
2020,32567200,4069
2019,32568100,3681
2020,32568100,3662
2019,32568200,2313
2020,32568200,2324
2019,32569100,2515
2020,32569100,2478
2019,32569200,1601
2020,32569200,1596
2019,32571100,1496
2020,32571100,1493
2019,32571200,733
2020,32571200,773
2019,32571300,1443
2020,32571300,1383
2019,32574100,1306
2020,32574100,1268
2019,32574200,2138
2020,32574200,2120
2019,32574300,1331
2020,32574300,1365
2019,32574400,1789
2020,32574400,1784
2019,32575100,2475
2020,32575100,2545
2019,32575200,1517
2020,32575200,1562
2019,32578100,2257
2020,32578100,2261
2019,32578200,2530
2020,32578200,2501
2019,32580100,2996
2020,32580100,3027
2019,32580200,3140
2020,32580200,3126
2019,32581100,3343
2020,32581100,3350
2019,32581200,2781
2020,32581200,2782
2019,32583100,1302
2020,32583100,1363
2019,32583200,1595
2020,32583200,1611
2019,32588100,3631
2020,32588100,3599
2019,32588200,2861
2020,32588200,2844
2019,32589100,5068
2020,32589100,5049
2019,32590100,2829
2020,32590100,2837
2019,32590200,4009
2020,32590200,3954
2019,32591100,2496
2020,32591100,2481
2019,32591200,3159
2020,32591200,3116
2019,32591300,3265
2020,32591300,3317
2019,32593100,2561
2020,32593100,2559
2019,32593200,1692
2020,32593200,1684
2019,32593300,1707
2020,32593300,1721
2019,32596100,2123
2020,32596100,2103
2019,32596200,2297
2020,32596200,2226
2019,32600100,3785
2020,32600100,3744
2019,32600200,5
2020,32600200,4
2019,32604100,2757
2020,32604100,2744
2019,32604200,2446
2020,32604200,2365
2019,32605100,3544
2020,32605100,3583
2019,32605200,3765
2020,32605200,3747
2019,32608100,2496
2020,32608100,2522
2019,32608200,2110
2020,32608200,2122
2019,32610100,2148
2020,32610100,2143
2019,32610200,2818
2020,32610200,2751
2019,32612100,3773
2020,32612100,3770
2019,32617100,3949
2020,32617100,3955
2019,32617200,2717
2020,32617200,2732
2019,32620100,5282
2020,32620100,5309
2019,32620200,1631
2020,32620200,1583
2019,32621100,2365
2020,32621100,2396
2019,32621200,3382
2020,32621200,3360
2019,32622100,5647
2020,32622100,5635
2019,32622200,3710
2020,32622200,3624
2019,32582100,3445
2020,32582100,3376
2019,32582200,5282
2020,32582200,5225
2019,32585100,7169
2020,32585100,7004
2019,32598100,8625
2020,32598100,8542
2019,32599100,4216
2020,32599100,4163
2019,32599200,1533
2020,32599200,1561
2019,32601100,1665
2020,32601100,1616
2019,32601200,2441
2020,32601200,2366
2019,32601300,3116
2020,32601300,2970
2019,32609100,218
2020,32609100,209
2019,32609200,4104
2020,32609200,4080
2019,32611100,2964
2020,32611100,2952
2019,32611200,2052
2020,32611200,2034
2019,32614100,3136
2020,32614100,3118
2019,32615100,4010
2020,32615100,3987
2019,32615200,1387
2020,32615200,1437
2019,32616100,4406
2020,32616100,4351
2019,32616200,6022
2020,32616200,6026
2019,32618100,1876
2020,32618100,1871
2019,32618200,4198
2020,32618200,4191
2019,32619100,2690
2020,32619100,2708
2019,32619200,1136
2020,32619200,1097
2019,32624100,2561
2020,32624100,2557
2019,32624200,2
2020,32624200,0
2019,32624300,6
2020,32624300,5
2019,32624400,19
2020,32624400,13
2019,32625100,3469
2020,32625100,3482
2019,32625200,2783
2020,32625200,2725
2019,32626100,0
2020,32626100,0
2019,32626200,0
2020,32626200,0
2019,32626300,0
2020,32626300,0
2019,32626400,3521
2020,32626400,3485
2019,32626500,10
2020,32626500,0
2019,32626600,3518
2020,32626600,4429
2019,32627100,6874
2020,32627100,6821
2019,32628100,2995
2020,32628100,3025
2019,32628200,4286
2020,32628200,4288
2019,32629100,2876
2020,32629100,2972
2019,32629200,2484
2020,32629200,2501
2019,32630100,2119
2020,32630100,2251
2019,32630200,4
2020,32630200,4
2019,32630300,6
2020,32630300,0
2019,32630400,0
2020,32630400,0
2019,32631100,1769
2020,32631100,1725
2019,32631200,878
2020,32631200,879
2019,32631300,1212
2020,32631300,1176
2019,32632100,563
2020,32632100,528
2019,32632200,2561
2020,32632200,2556
2019,32632300,856
2020,32632300,848
2019,32633100,2063
2020,32633100,2047
2019,32633200,962
2020,32633200,929
2019,32633300,1761
2020,32633300,1739
2019,32634100,2246
2020,32634100,2203
2019,32634200,2180
2020,32634200,2200
2019,32635100,0
2020,32635100,0
2019,32635200,4622
2020,32635200,4637
2019,32635300,2078
2020,32635300,2072
2019,32860100,67
2020,32860100,80
2019,32866100,253
2020,32866100,236
2019,32866200,4
2020,32866200,5
2019,32866300,5
2020,32866300,0
2019,32866400,0
2020,32866400,0
2019,32866500,710
2020,32866500,699
2019,32876100,13
2020,32876100,12
2019,32876200,17
2020,32876200,2
2019,32876300,0
2020,32876300,0
2019,32876400,8
2020,32876400,5
2019,32877100,1763
2020,32877100,1778
2019,32877200,2114
2020,32877200,2089
2019,32878100,555
2020,32878100,554
2019,32878200,3061
2020,32878200,3008
2019,32878300,905
2020,32878300,904
2019,32882100,1684
2020,32882100,1699
2019,32882200,1790
2020,32882200,1796
2019,32889100,3653
2020,32889100,3611
2019,32889200,1996
2020,32889200,1952
2019,32889300,5
2020,32889300,0
2019,32890100,2097
2020,32890100,2095
2019,32890200,2124
2020,32890200,2171
2019,32891100,3292
2020,32891100,3287
2019,32891200,3785
2020,32891200,3732
2019,32892100,2778
2020,32892100,2788
2019,32896100,1334
2020,32896100,1327
2019,32896200,3013
2020,32896200,3015
2019,32900100,4833
2020,32900100,4925
2019,32930100,3402
2020,32930100,3009
2019,32930200,1999
2020,32930200,1970
2019,32937100,12
2020,32937100,8
2019,32938100,0
2020,32938100,0
2019,32938200,0
2020,32938200,0
2019,32938300,1977
2020,32938300,1902
2019,32938400,4604
2020,32938400,4625
2019,32951100,0
2020,32951100,0
2019,32951200,410
2020,32951200,404
2019,32951300,2926
2020,32951300,2874
2019,32951400,1353
2020,32951400,1372
2019,32641100,1108
2020,32641100,1092
2019,32642100,1967
2020,32642100,1922
2019,32644100,2291
2020,32644100,2239
2019,32644200,3072
2020,32644200,2970
2019,32645100,3909
2020,32645100,3881
2019,32645200,940
2020,32645200,909
2019,32646100,1662
2020,32646100,1646
2019,32646200,1565
2020,32646200,1566
2019,32646300,500
2020,32646300,488
2019,32646400,1069
2020,32646400,1026
2019,32646500,0
2020,32646500,0
2019,32646600,0
2020,32646600,0
2019,32646700,0
2020,32646700,25
2019,32647100,4872
2020,32647100,4873
2019,32648100,813
2020,32648100,845
2019,32648200,936
2020,32648200,868
2019,32648300,2612
2020,32648300,2618
2019,32649100,978
2020,32649100,949
2019,32649200,596
2020,32649200,600
2019,32649300,2014
2020,32649300,1978
2019,32649400,107
2020,32649400,105
2019,32649500,269
2020,32649500,282
2019,32649600,891
2020,32649600,903
2019,32649700,305
2020,32649700,320
2019,32651100,851
2020,32651100,842
2019,32651200,2700
2020,32651200,2586
2019,32651300,1395
2020,32651300,1368
2019,32651400,56
2020,32651400,57
2019,32652100,288
2020,32652100,305
2019,32652200,6
2020,32652200,0
2019,32652300,1039
2020,32652300,1115
2019,32652400,200
2020,32652400,231
2019,32654100,1740
2020,32654100,1700
2019,32654200,581
2020,32654200,590
2019,32656100,1828
2020,32656100,1781
2019,32656200,1900
2020,32656200,1869
2019,32657100,2300
2020,32657100,2267
2019,32657200,2163
2020,32657200,2186
2019,32659100,1940
2020,32659100,1898
2019,32659200,1880
2020,32659200,1859
2019,32659300,1850
2020,32659300,1844
2019,32659400,129
2020,32659400,167
2019,32660100,1196
2020,32660100,1177
2019,32660200,1306
2020,32660200,1270
