"year","TAZ","count"
2020,20998200,500
2019,20998300,664
2020,20998300,669
2019,20999100,284
2020,20999100,286
2019,20999200,399
2020,20999200,399
2019,20999300,581
2020,20999300,585
2019,21000100,405
2020,21000100,407
2019,21000200,694
2020,21000200,695
2019,21000300,428
2020,21000300,429
2019,21000400,413
2020,21000400,414
2019,21005100,463
2020,21005100,466
2019,21005200,345
2020,21005200,348
2019,21005300,636
2020,21005300,637
2019,21007100,593
2020,21007100,594
2019,21007200,409
2020,21007200,410
2019,21007300,612
2020,21007300,615
2019,21007400,274
2020,21007400,277
2019,21009100,496
2020,21009100,503
2019,21009200,891
2020,21009200,895
2019,21012100,261
2020,21012100,263
2019,21012200,659
2020,21012200,663
2019,21012300,314
2020,21012300,315
2019,21012400,402
2020,21012400,405
2019,21012500,436
2020,21012500,437
2019,21013100,352
2020,21013100,354
2019,21013200,596
2020,21013200,600
2019,21013300,759
2020,21013300,766
2019,21014100,288
2020,21014100,290
2019,21014200,736
2020,21014200,740
2019,21014300,481
2020,21014300,483
2019,21014400,74
2020,21014400,74
2019,21014500,230
2020,21014500,241
2019,21038100,1083
2020,21038100,1093
2019,21038200,544
2020,21038200,555
2019,21038300,475
2020,21038300,481
2019,21039100,305
2020,21039100,306
2019,21039200,541
2020,21039200,548
2019,21039300,405
2020,21039300,408
2019,21040100,499
2020,21040100,500
2019,21040200,572
2020,21040200,573
2019,21040300,429
2020,21040300,429
2019,21040400,460
2020,21040400,461
2019,21040500,296
2020,21040500,297
2019,21041100,638
2020,21041100,641
2019,21041200,1132
2020,21041200,1140
2019,21042100,506
2020,21042100,506
2019,21042200,591
2020,21042200,594
2019,21043100,275
2020,21043100,277
2019,21043200,580
2020,21043200,581
2019,21044100,597
2020,21044100,604
2019,21044200,440
2020,21044200,444
2019,21044300,426
2020,21044300,430
2019,21044400,561
2020,21044400,564
2019,21069100,1086
2020,21069100,1101
2019,21072100,854
2020,21072100,866
2019,21073100,728
2020,21073100,737
2019,21073200,521
2020,21073200,525
2019,21076100,465
2020,21076100,467
2019,21076200,456
2020,21076200,458
2019,21077100,384
2020,21077100,385
2019,21077200,427
2020,21077200,428
2019,21077300,744
2020,21077300,749
2019,21078100,726
2020,21078100,730
2019,21078200,428
2020,21078200,433
2019,21078300,563
2020,21078300,565
2019,21079100,616
2020,21079100,619
2019,21079200,596
2020,21079200,600
2019,21079300,564
2020,21079300,567
2019,21080100,344
2020,21080100,345
2019,21080200,487
2020,21080200,488
2019,21080300,499
2020,21080300,517
2019,21080400,381
2020,21080400,385
2019,21081100,740
2020,21081100,741
2019,21081200,534
2020,21081200,538
2019,21094100,539
2020,21094100,551
2019,21094200,769
2020,21094200,780
2019,21095100,604
2020,21095100,615
2019,21095200,971
2020,21095200,980
2019,21096100,239
2020,21096100,241
2019,21096200,667
2020,21096200,669
2019,21098100,1282
2020,21098100,1293
2019,21099100,1012
2020,21099100,1024
2019,21101100,927
2020,21101100,927
2019,21101200,356
2020,21101200,360
2019,21104200,440
2020,21104200,440
2019,21104300,541
2020,21104300,541
2019,21104400,321
2020,21104400,321
2019,21246100,826
2020,21246100,829
2019,21246200,137
2020,21246200,139
2019,21247100,608
2020,21247100,610
2019,21248100,1312
2020,21248100,1316
2019,21489300,501
2020,21489300,502
2019,21492100,292
2020,21492100,293
2019,21015100,1153
2020,21015100,1166
2019,21017100,962
2020,21017100,972
2019,21017200,1747
2020,21017200,1763
2019,21021100,930
2020,21021100,940
2019,21021200,1444
2020,21021200,1462
2019,21022100,1715
2020,21022100,1733
2019,21022200,1366
2020,21022200,1385
2019,21023100,1311
2020,21023100,1322
2019,21024100,666
2020,21024100,676
2019,21024200,824
2020,21024200,837
2019,21024300,358
2020,21024300,365
2019,21033100,913
2020,21033100,921
2019,21033200,414
2020,21033200,419
2019,21036100,1163
2020,21036100,1182
2019,21037100,484
2020,21037100,490
2019,21037200,1059
2020,21037200,1066
2019,21046100,1241
2020,21046100,1252
2019,21046200,559
2020,21046200,565
2019,21047100,1347
2020,21047100,1359
2019,21048100,970
2020,21048100,990
2019,21049100,1137
2020,21049100,1148
2019,21050100,819
2020,21050100,827
2019,21055100,1851
2020,21055100,1864
2019,21055200,1135
2020,21055200,1143
2019,21056100,1354
2020,21056100,1363
2019,21056200,628
2020,21056200,635
2019,21062100,1133
2020,21062100,1149
2019,21063100,1054
2020,21063100,1062
2019,21063200,1355
2020,21063200,1366
2019,21064100,448
2020,21064100,454
2019,21064200,784
2020,21064200,790
2019,21065100,592
2020,21065100,601
2019,21065200,454
2020,21065200,463
2019,21066100,1666
2020,21066100,1677
2019,21070100,1495
2020,21070100,1507
2019,21075100,406
2020,21075100,413
2019,21075200,1330
2020,21075200,1346
2019,21085100,365
2020,21085100,375
2019,21085200,1415
2020,21085200,1417
2019,21086100,1161
2020,21086100,1184
2019,21091100,1704
2020,21091100,1721
2019,21092100,396
2020,21092100,404
2019,21092200,739
2020,21092200,746
2019,21092300,1229
2020,21092300,1239
2019,21097100,1274
2020,21097100,1292
2019,21103100,1390
2020,21103100,1406
2019,21096300,171
2020,21096300,173
2019,21104100,356
2020,21104100,359
2019,21489100,740
2020,21489100,741
2019,21489200,750
2020,21489200,751
2019,21490100,531
2020,21490100,541
2019,21490200,602
2020,21490200,602
2019,21490300,520
2020,21490300,521
2019,21491100,651
2020,21491100,665
2019,21491200,374
2020,21491200,382
2019,21491300,285
2020,21491300,294
2019,21492200,931
2020,21492200,935
2019,21492300,470
2020,21492300,478
2019,21493100,815
2020,21493100,816
2019,21494100,668
2020,21494100,668
2019,21499100,622
2020,21499100,623
2019,21499200,564
2020,21499200,576
2019,21499300,526
2020,21499300,528
2019,21500100,724
2020,21500100,725
2019,21500200,699
2020,21500200,699
2019,21501100,485
2020,21501100,488
2019,21501200,317
2020,21501200,318
2019,21507100,282
2020,21507100,283
2019,21507200,268
2020,21507200,268
2019,21507300,366
2020,21507300,366
2019,21507400,386
2020,21507400,387
2019,21508100,566
2020,21508100,574
2019,21508200,622
2020,21508200,622
2019,21508300,319
2020,21508300,321
2019,21508400,245
2020,21508400,254
2019,21509100,481
2020,21509100,481
2019,21509200,764
2020,21509200,764
2019,21510100,224
2020,21510100,229
2019,21510200,759
2020,21510200,760
2019,21511100,395
2020,21511100,396
2019,21511200,667
2020,21511200,667
2019,21511300,382
2020,21511300,383
2019,21511400,421
2020,21511400,425
2019,21511500,307
2020,21511500,311
2019,21513100,672
2020,21513100,673
2019,21513200,314
2020,21513200,314
2019,21513300,376
2020,21513300,379
2019,21513400,440
2020,21513400,445
2019,21514100,228
2020,21514100,228
2019,21514200,452
2020,21514200,455
2019,21515100,214
2020,21515100,214
2019,21515200,527
2020,21515200,537
2019,21515300,627
2020,21515300,636
2019,21516100,266
2020,21516100,267
2019,21516200,787
2020,21516200,789
2019,21518100,399
2020,21518100,400
2019,21518200,251
2020,21518200,257
2019,21518300,332
2020,21518300,338
2019,21518400,403
2020,21518400,414
2019,21518500,407
2020,21518500,421
2019,21527100,342
2020,21527100,342
2019,21527200,418
2020,21527200,419
2019,21527300,338
2020,21527300,339
2019,21527400,498
2020,21527400,499
2019,21538100,632
2020,21538100,634
2019,21538200,747
2020,21538200,747
2019,21539100,710
2020,21539100,711
2019,21539200,432
2020,21539200,442
2019,21549100,773
2020,21549100,780
2019,21549200,397
2020,21549200,415
2019,21556100,499
2020,21556100,506
2019,21556200,185
2020,21556200,188
2019,21556300,283
2020,21556300,285
2019,21556400,280
2020,21556400,281
2019,21564100,373
2020,21564100,376
2019,21564200,904
2020,21564200,909
2019,21564300,426
2020,21564300,427
2019,21568100,393
2020,21568100,409
2019,21570100,647
2020,21570100,648
2019,21570200,847
2020,21570200,848
2019,21573100,371
2020,21573100,371
2019,21573200,644
2020,21573200,645
2019,21573300,358
2020,21573300,359
2019,21106100,398
2020,21106100,399
2019,21106200,821
2020,21106200,824
2019,21107100,713
2020,21107100,713
2019,21107200,1131
2020,21107200,1137
2019,21108100,805
2020,21108100,805
2019,21108200,285
2020,21108200,289
2019,21108300,472
2020,21108300,473
2019,21109100,117
2020,21109100,117
2019,21109200,413
2020,21109200,415
2019,21502100,698
2020,21502100,698
2019,21503100,783
2020,21503100,786
2019,21504100,517
2020,21504100,517
2019,21504200,780
2020,21504200,783
2019,21505100,433
2020,21505100,433
2019,21505200,696
2020,21505200,696
2019,21506100,349
2020,21506100,349
2019,21506200,382
2020,21506200,382
2019,21506300,355
2020,21506300,355
2019,21512100,133
2020,21512100,133
2019,21512200,571
2020,21512200,573
2019,21517100,428
2020,21517100,430
2019,21517200,349
2020,21517200,354
2019,21517300,93
2020,21517300,97
2019,21517400,211
2020,21517400,216
2019,21519100,412
2020,21519100,417
2019,21519200,625
2020,21519200,638
2019,21519300,330
2020,21519300,334
2019,21520100,475
2020,21520100,478
2019,21520200,346
2020,21520200,347
2019,21523100,481
2020,21523100,484
2019,21523200,543
2020,21523200,543
2019,21524100,1163
2020,21524100,1165
2019,21525100,627
2020,21525100,627
2019,21525200,470
2020,21525200,477
2019,21528100,352
2020,21528100,353
2019,21528200,921
2020,21528200,929
2019,21531100,582
2020,21531100,582
2019,21531200,399
2020,21531200,401
2019,21532100,942
2020,21532100,949
2019,21535100,960
2020,21535100,960
2019,21536100,542
2020,21536100,543
2019,21536200,399
2020,21536200,403
2019,21537100,432
2020,21537100,435
2019,21537200,309
2020,21537200,315
2019,21545100,567
2020,21545100,568
2019,21545200,422
2020,21545200,423
2019,21550100,732
2020,21550100,732
2019,21550200,294
2020,21550200,295
2019,21552100,82
2020,21552100,82
2019,21552200,487
2020,21552200,491
2019,21552300,497
2020,21552300,498
2019,21557100,354
2020,21557100,354
2019,21557200,487
2020,21557200,487
2019,21557300,480
2020,21557300,483
2019,21558100,474
2020,21558100,474
2019,21558200,479
2020,21558200,479
2019,21924100,598
2020,21924100,601
2019,21924200,63
2020,21924200,63
2019,21924300,207
2020,21924300,208
2019,21113100,638
2020,21113100,638
2019,21113200,1613
2020,21113200,1613
2019,21114100,886
2020,21114100,886
2019,21115100,468
2020,21115100,468
2019,21115200,366
2020,21115200,366
2019,21115300,892
2020,21115300,892
2019,21117100,316
2020,21117100,316
2019,21117200,299
2020,21117200,299
2019,21117300,253
2020,21117300,253
2019,21117400,530
2020,21117400,530
2019,21117500,714
2020,21117500,714
2019,21117600,468
2020,21117600,468
2019,21117700,134
2020,21117700,134
2019,21118100,0
2020,21118100,0
2019,21121100,158
2020,21121100,158
2019,21121200,413
2020,21121200,413
2019,21121300,175
2020,21121300,175
2019,21121400,428
2020,21121400,428
2019,21123100,488
2020,21123100,488
2019,21123200,730
2020,21123200,730
2019,21123300,407
2020,21123300,407
2019,21124100,442
2020,21124100,442
2019,21124200,1138
2020,21124200,1140
2019,21125100,501
2020,21125100,501
2019,21125200,466
2020,21125200,466
2019,21125300,572
2020,21125300,576
2019,21126100,446
2020,21126100,446
2019,21126200,417
2020,21126200,417
2019,21126300,768
2020,21126300,768
2019,21127100,475
2020,21127100,475
2019,21127200,385
2020,21127200,385
2019,21127300,278
2020,21127300,278
2019,21127400,412
2020,21127400,412
2019,21127500,731
2020,21127500,731
2019,21127600,404
2020,21127600,404
2019,21127700,0
2020,21127700,0
2019,21128100,764
2020,21128100,764
2019,21128200,186
2020,21128200,186
2019,21131100,761
2020,21131100,761
2019,21131200,1265
2020,21131200,1265
2019,21131300,967
2020,21131300,969
2019,21131400,406
2020,21131400,406
2019,21132100,1676
2020,21132100,1677
2019,21132200,254
2020,21132200,254
2019,21133100,1406
2020,21133100,1406
2019,21133200,468
2020,21133200,468
2019,21135100,615
2020,21135100,615
2019,21135200,1464
2020,21135200,1465
2019,21136100,1332
2020,21136100,1332
2019,21136200,503
2020,21136200,503
2019,21137100,1194
2020,21137100,1204
2019,21138100,17
2020,21138100,17
2019,21138200,0
2020,21138200,0
2019,21139100,600
2020,21139100,600
2019,21139200,368
2020,21139200,368
2019,21139300,412
2020,21139300,412
2019,21139400,408
2020,21139400,408
2019,21139500,259
2020,21139500,259
2019,21139600,197
2020,21139600,197
2019,21139700,423
2020,21139700,423
2019,21140100,517
2020,21140100,517
2019,21140200,429
2020,21140200,430
2019,21140300,332
2020,21140300,332
2019,21140400,154
2020,21140400,154
2019,21141100,615
2020,21141100,621
2019,21143100,918
2020,21143100,919
2019,21143200,763
2020,21143200,764
2019,21143300,986
2020,21143300,987
2019,21144100,546
2020,21144100,546
2019,21145100,983
2020,21145100,984
2019,21145200,821
2020,21145200,821
2019,21145300,1097
2020,21145300,1097
2019,21146100,2
2020,21146100,2
2019,21146200,0
2020,21146200,0
2019,21148100,727
2020,21148100,732
2019,21148200,632
2020,21148200,632
2019,21148300,663
2020,21148300,664
2019,21149100,1135
2020,21149100,1136
2019,21149200,1087
2020,21149200,1087
2019,21149300,790
2020,21149300,792
2019,21150100,785
2020,21150100,786
2019,21150200,508
2020,21150200,509
2019,21150300,978
2020,21150300,979
2019,21150400,363
2020,21150400,363
2019,21151100,1
2020,21151100,1
2019,21153100,742
2020,21153100,743
2019,21153200,616
2020,21153200,617
2019,21153300,569
2020,21153300,570
2019,21157100,130
2020,21157100,136
2019,21157200,255
2020,21157200,255
2019,21157300,238
2020,21157300,238
2019,21157400,417
2020,21157400,417
2019,21157500,508
2020,21157500,509
2019,21157600,538
2020,21157600,540
2019,21160100,531
2020,21160100,531
2019,21160200,605
2020,21160200,605
2019,21160300,527
2020,21160300,528
2019,21163100,733
2020,21163100,733
2019,21163200,288
2020,21163200,289
2019,21163300,591
2020,21163300,599
2019,21163400,440
2020,21163400,441
2019,21164100,529
2020,21164100,548
2019,21164200,589
2020,21164200,589
2019,21164300,1300
2020,21164300,1301
2019,21155100,574
2020,21155100,574
2019,21155200,428
2020,21155200,428
2019,21155300,540
2020,21155300,540
2019,21158100,923
2020,21158100,923
2019,21158200,227
2020,21158200,227
2019,21158300,140
2020,21158300,140
2019,21158400,200
2020,21158400,200
2019,21158500,188
2020,21158500,188
2019,21158600,459
2020,21158600,459
2019,21158700,522
2020,21158700,522
2019,21158800,100
2020,21158800,100
2019,21161100,438
2020,21161100,442
2019,21161200,811
2020,21161200,834
2019,21161300,255
2020,21161300,260
2019,21161400,453
2020,21161400,457
2019,21165100,686
2020,21165100,686
2019,21165200,409
2020,21165200,409
2019,21166100,873
2020,21166100,873
2019,21172100,1330
2020,21172100,1330
2019,21172200,861
2020,21172200,861
2019,21174100,410
2020,21174100,410
2019,21174200,486
2020,21174200,486
2019,21174300,423
2020,21174300,423
2019,21174400,468
2020,21174400,468
2019,21174500,486
2020,21174500,486
2019,21175100,727
2020,21175100,727
2019,21175200,615
2020,21175200,615
2019,21175300,822
2020,21175300,928
2019,21182100,463
2020,21182100,486
2019,21182200,404
2020,21182200,425
2019,21182300,388
2020,21182300,416
2019,21183100,636
2020,21183100,636
2019,21183200,342
2020,21183200,342
2019,21187100,1113
2020,21187100,1113
2019,21187200,826
2020,21187200,826
2019,21188100,1171
2020,21188100,1171
2019,21188200,515
2020,21188200,515
2019,21189100,608
2020,21189100,608
2019,21189200,779
2020,21189200,779
2019,21190100,887
2020,21190100,887
2019,21190200,833
2020,21190200,833
2019,21196100,352
2020,21196100,352
2019,21196200,473
2020,21196200,473
2019,21198100,3468
2020,21198100,3468
2019,21199100,874
2020,21199100,874
2019,21205100,501
2020,21205100,501
2019,21205200,325
2020,21205200,325
2019,21205300,362
2020,21205300,362
2019,21205400,1063
2020,21205400,1063
2019,21205500,1306
2020,21205500,1306
2019,21206100,2
2020,21206100,2
2019,21210100,3654
2020,21210100,3654
2019,21224100,342
2020,21224100,345
2019,21224200,570
2020,21224200,570
2019,21224300,330
2020,21224300,330
2019,21159100,998
2020,21159100,999
2019,21159200,629
2020,21159200,636
2019,21159300,17
2020,21159300,28
2019,21159400,238
2020,21159400,238
2019,21162100,487
2020,21162100,492
2019,21162200,539
2020,21162200,545
2019,21162300,283
2020,21162300,286
2019,21167100,380
2020,21167100,380
2019,21167200,643
2020,21167200,643
2019,21168100,616
2020,21168100,622
2019,21168200,164
2020,21168200,166
2019,21169100,1538
2020,21169100,1538
2019,21169200,252
2020,21169200,259
2019,21169300,1029
2020,21169300,1031
2019,21171100,903
2020,21171100,904
2019,21171200,1119
2020,21171200,1119
2019,21176100,536
2020,21176100,545
2019,21176200,531
2020,21176200,547
2019,21177100,437
2020,21177100,441
2019,21177200,612
2020,21177200,619
2019,21178100,1064
2020,21178100,1064
2019,21178200,1027
2020,21178200,1037
2019,21180100,1124
2020,21180100,1136
2019,21181100,1109
2020,21181100,1115
2019,21181200,438
2020,21181200,438
2019,21181300,1043
2020,21181300,1051
2019,21184100,848
2020,21184100,848
2019,21191100,711
2020,21191100,717
2019,21192100,1314
2020,21192100,1315
2019,21192200,737
2020,21192200,737
2019,21193100,340
2020,21193100,364
2019,21194100,770
2020,21194100,773
2019,21194200,1310
2020,21194200,1310
2019,21195100,666
2020,21195100,671
2019,21195200,874
2020,21195200,874
2019,21200100,1296
2020,21200100,1329
2019,21201100,760
2020,21201100,760
2019,21201200,537
2020,21201200,537
2019,21203100,1138
2020,21203100,1139
2019,21208100,675
2020,21208100,682
2019,21208200,466
2020,21208200,471
2019,21211100,1077
2020,21211100,1078
2019,21212100,745
2020,21212100,759
2019,21213100,655
2020,21213100,662
2019,21213200,844
2020,21213200,860
2019,21214100,378
2020,21214100,382
2019,21214200,329
2020,21214200,333
2019,21215100,1239
2020,21215100,1251
2019,21217100,935
2020,21217100,945
2019,21218100,467
2020,21218100,469
2019,21218200,493
2020,21218200,500
2019,21219100,363
2020,21219100,367
2019,21219200,261
2020,21219200,264
2019,21219300,609
2020,21219300,615
2019,21170100,195
2020,21170100,195
2019,21170200,211
2020,21170200,211
2019,21170300,494
2020,21170300,506
2019,21170400,527
2020,21170400,527
2019,21170500,900
2020,21170500,906
2019,21173100,637
2020,21173100,637
2019,21173200,551
2020,21173200,551
2019,21173300,226
2020,21173300,226
2019,21173400,811
2020,21173400,811
2019,21173500,644
2020,21173500,644
2019,21185100,431
2020,21185100,431
2019,21185200,388
2020,21185200,388
2019,21185300,415
2020,21185300,415
2019,21185400,419
2020,21185400,419
2019,21185500,366
2020,21185500,366
2019,21186100,878
2020,21186100,878
2019,21186200,576
2020,21186200,576
2019,21186300,741
2020,21186300,741
2019,21186400,415
2020,21186400,415
2019,21204100,378
2020,21204100,378
2019,21204200,2
2020,21204200,2
2019,21204300,773
2020,21204300,778
2019,21204400,427
2020,21204400,435
2019,21209100,361
2020,21209100,361
2019,21209200,939
2020,21209200,939
2019,21209300,830
2020,21209300,830
2019,21216100,810
2020,21216100,810
2019,21216200,589
2020,21216200,589
2019,21221100,585
2020,21221100,585
2019,21221200,390
2020,21221200,390
2019,21223100,339
2020,21223100,339
2019,21223200,175
2020,21223200,175
2019,21223300,361
2020,21223300,361
2019,21223400,463
2020,21223400,463
2019,21223500,361
2020,21223500,361
2019,21223600,482
2020,21223600,482
2019,21223700,616
2020,21223700,616
2019,21225100,1036
2020,21225100,1036
2019,21225200,509
2020,21225200,509
2019,21226100,442
2020,21226100,443
2019,21226200,525
2020,21226200,525
2019,21226300,189
2020,21226300,189
2019,21226400,304
2020,21226400,304
2019,21227100,148
2020,21227100,148
2019,21227200,112
2020,21227200,112
2019,21227300,138
2020,21227300,138
2019,21228100,579
2020,21228100,579
2019,21228200,555
2020,21228200,555
2019,21228300,390
2020,21228300,390
2019,21229100,1251
2020,21229100,1258
2019,21229200,483
2020,21229200,483
2019,21230100,711
2020,21230100,711
2019,21230200,926
2020,21230200,926
2019,21230300,602
2020,21230300,602
2019,21230400,528
2020,21230400,528
2019,21231100,481
2020,21231100,481
2019,21231200,615
2020,21231200,615
2019,21232100,849
2020,21232100,920
2019,21232200,477
2020,21232200,477
2019,21233100,1056
2020,21233100,1056
2019,21233200,635
2020,21233200,650
2019,21233300,390
2020,21233300,390
2019,21233400,512
2020,21233400,512
2019,21234100,607
2020,21234100,621
2019,21234200,1571
2020,21234200,1581
2019,21235100,546
2020,21235100,558
2019,21235200,785
2020,21235200,803
2019,21236100,731
2020,21236100,731
2019,21237100,517
2020,21237100,517
2019,21237200,1004
2020,21237200,1004
2019,21237300,831
2020,21237300,831
2019,21238100,527
2020,21238100,527
2019,21238200,917
2020,21238200,917
2019,21239100,554
2020,21239100,554
2019,21239200,1027
2020,21239200,1027
2019,21240100,287
2020,21240100,287
2019,21240200,615
2020,21240200,615
2019,21241100,684
2020,21241100,686
2019,21241200,525
2020,21241200,530
2019,21241300,661
2020,21241300,661
2019,21241400,376
2020,21241400,376
2019,21242100,909
2020,21242100,927
2019,21242200,1214
2020,21242200,1238
2019,21243100,680
2020,21243100,684
2019,21243200,339
2020,21243200,343
2019,21243300,478
2020,21243300,479
2019,21244100,319
2020,21244100,324
2019,21244200,649
2020,21244200,654
2019,21245100,736
2020,21245100,737
2019,21245200,260
2020,21245200,263
2019,21179100,308
2020,21179100,309
2019,21179200,488
2020,21179200,488
2019,21179300,1061
2020,21179300,1061
2019,21179400,697
2020,21179400,697
2019,21197100,92
2020,21197100,92
2019,21197200,392
2020,21197200,392
2019,21197300,155
2020,21197300,155
2019,21197400,386
2020,21197400,386
2019,21197500,346
2020,21197500,346
2019,21197600,531
2020,21197600,533
2019,21202100,434
2020,21202100,434
2019,21202200,512
2020,21202200,512
2019,21202300,1221
2020,21202300,1221
2019,21202400,744
2020,21202400,744
2019,21207100,614
2020,21207100,615
2019,21207200,131
2020,21207200,131
2019,21220100,490
2020,21220100,490
2019,21220200,767
2020,21220200,767
2019,21220300,686
2020,21220300,686
2019,21220400,263
2020,21220400,263
2019,21222100,638
2020,21222100,642
2019,21222200,995
2020,21222200,999
2019,21222300,415
2020,21222300,415
2019,21262100,563
2020,21262100,563
2019,21262200,1016
2020,21262200,1016
2019,21263100,914
2020,21263100,914
2019,21263200,597
2020,21263200,597
2019,21264100,320
2020,21264100,320
2019,21264200,225
2020,21264200,225
2019,21264300,707
2020,21264300,707
2019,21264400,336
2020,21264400,336
2019,21265100,411
2020,21265100,411
2019,21265200,498
2020,21265200,498
2019,21265300,400
2020,21265300,400
2019,21265400,378
2020,21265400,378
2019,21266100,1908
2020,21266100,1908
2019,21266200,906
2020,21266200,906
2019,21267100,2063
2020,21267100,2068
2019,21267200,264
2020,21267200,264
2019,21268100,335
2020,21268100,335
2019,21268200,297
2020,21268200,297
2019,21268300,194
2020,21268300,194
2019,21268400,225
2020,21268400,225
2019,21270100,122
2020,21270100,122
2019,21270200,161
2020,21270200,161
2019,21270300,259
2020,21270300,263
2019,21271100,309
2020,21271100,311
2019,21272100,1398
2020,21272100,1398
2019,21274100,3612
2020,21274100,3613
2019,21275100,155
2020,21275100,167
2019,21276100,0
2020,21276100,12
2019,21277100,1721
2020,21277100,1722
2019,21280100,1
2020,21280100,1
2019,21280200,1
2020,21280200,1
2019,21281100,4
2020,21281100,4
2019,21281200,10
2020,21281200,10
2019,21282100,432
2020,21282100,432
2019,21283100,3082
2020,21283100,3090
2019,21284100,360
2020,21284100,365
2019,21284200,473
2020,21284200,474
2019,21284300,330
2020,21284300,330
2019,21284400,340
2020,21284400,341
2019,21285100,930
2020,21285100,930
2019,21285200,418
2020,21285200,418
2019,21287100,518
2020,21287100,518
2019,21287200,413
2020,21287200,413
2019,21287300,809
2020,21287300,809
2019,21291100,683
2020,21291100,691
2019,21291200,907
2020,21291200,914
2019,21291300,1100
2020,21291300,1103
2019,21292100,604
2020,21292100,607
2019,21292200,463
2020,21292200,464
2019,21292300,561
2020,21292300,562
2019,21292400,415
2020,21292400,421
2019,21292500,385
2020,21292500,392
2019,21293100,97
2020,21293100,97
2019,21293200,29
2020,21293200,29
2019,21293300,60
2020,21293300,60
2019,21295100,433
2020,21295100,433
2019,21295200,405
2020,21295200,406
2019,21295300,1067
2020,21295300,1068
2019,21249100,919
2020,21249100,919
2019,21249200,702
2020,21249200,702
2019,21250100,1524
2020,21250100,1524
2019,21251100,539
2020,21251100,539
2019,21251200,826
2020,21251200,826
2019,21252100,1786
2020,21252100,1786
2019,21253100,698
2020,21253100,698
2019,21254100,1038
2020,21254100,1038
2019,21254200,1164
2020,21254200,1164
2019,21255100,402
2020,21255100,402
2019,21255200,312
2020,21255200,312
2019,21255300,956
2020,21255300,956
2019,21255400,407
2020,21255400,407
2019,21255500,338
2020,21255500,338
2019,21256100,1568
2020,21256100,1568
2019,21257100,749
2020,21257100,750
2019,21257200,666
2020,21257200,668
2019,21257300,571
2020,21257300,572
2019,21258100,1222
2020,21258100,1222
2019,21259100,1027
2020,21259100,1027
2019,21259200,884
2020,21259200,885
2019,21259300,879
2020,21259300,879
2019,21259400,56
2020,21259400,56
2019,21260100,513
2020,21260100,513
2019,21260200,763
2020,21260200,763
2019,21260300,208
2020,21260300,208
2019,21260400,266
2020,21260400,266
2019,21260500,347
2020,21260500,347
2019,21260600,335
2020,21260600,335
2019,21261100,932
2020,21261100,942
2019,21269100,923
2020,21269100,923
2019,21273100,645
2020,21273100,646
2019,21278100,624
2020,21278100,631
2019,21278200,501
2020,21278200,501
2019,21278300,816
2020,21278300,816
2019,21278400,662
2020,21278400,662
2019,21278500,773
2020,21278500,773
2019,21279100,1514
2020,21279100,1514
2019,21286100,654
2020,21286100,654
2019,21286200,375
2020,21286200,375
2019,21286300,965
2020,21286300,965
2019,21289100,877
2020,21289100,877
2019,21289200,529
2020,21289200,529
2019,21289300,999
2020,21289300,999
2019,21290100,565
2020,21290100,566
2019,21290200,772
2020,21290200,774
2019,21294100,939
2020,21294100,939
2019,21294200,709
2020,21294200,710
2019,21294300,831
2020,21294300,831
2019,21296100,306
2020,21296100,308
2019,21296200,818
2020,21296200,819
2019,21296300,1642
2020,21296300,1642
2019,21298100,1495
2020,21298100,1502
2019,99999999,1481
2020,99999999,1481
2019,21288100,543
2020,21288100,549
2019,21288200,1016
2020,21288200,1027
2019,21297100,755
2020,21297100,765
2019,21297200,376
2020,21297200,377
2019,21299100,416
2020,21299100,421
2019,21299200,273
2020,21299200,276
2019,21299300,648
2020,21299300,651
2019,21299400,957
2020,21299400,965
2019,21300100,439
2020,21300100,441
2019,21300200,1000
2020,21300200,1007
2019,21300300,929
2020,21300300,934
2019,21301100,1411
2020,21301100,1416
2019,21302100,340
2020,21302100,341
2019,21302200,1524
2020,21302200,1527
2019,21303100,897
2020,21303100,900
2019,21303200,723
2020,21303200,728
2019,21304100,352
2020,21304100,352
2019,21304200,239
2020,21304200,239
2019,21305100,365
2020,21305100,368
2019,21305200,646
2020,21305200,647
2019,21305300,1134
2020,21305300,1136
2019,21306100,1414
2020,21306100,1418
2019,21306200,781
2020,21306200,782
2019,21307100,1043
2020,21307100,1049
2019,21308100,426
2020,21308100,427
2019,21308200,897
2020,21308200,899
2019,21308300,517
2020,21308300,523
2019,21309100,701
2020,21309100,704
2019,21309200,671
2020,21309200,676
2019,21310100,574
2020,21310100,575
2019,21310200,1418
2020,21310200,1423
2019,21311100,1409
2020,21311100,1414
2019,21311200,650
2020,21311200,655
2019,21311300,550
2020,21311300,555
2019,21311400,629
2020,21311400,633
2019,21312100,6
2020,21312100,6
2019,21312200,62
2020,21312200,63
2019,21313100,487
2020,21313100,491
2019,21313200,724
2020,21313200,725
2019,21313300,678
2020,21313300,681
2019,21313400,1288
2020,21313400,1294
2019,21314100,98
2020,21314100,119
2019,21314200,1991
2020,21314200,2006
2019,21314300,70
2020,21314300,70
2019,21315100,400
2020,21315100,403
2019,21315200,871
2020,21315200,876
2019,21317100,1039
2020,21317100,1046
2019,21317200,543
2020,21317200,549
2019,21317300,359
2020,21317300,363
2019,21321100,296
2020,21321100,297
2019,21321200,1025
2020,21321200,1029
2019,21322100,1690
2020,21322100,1698
2019,21323100,828
2020,21323100,832
