block_id,ln_total_hh,ln_total_jobs,ln_total_units,sum_acres,total_hh,total_jobs,total_units
060133840002000,2.4849066497880004,0.6931471805599453,2.70805020110221,2.0897683636201894,11.0,1.0,14.0
060133840002001,3.4657359027997265,0.0,3.6635616461296463,5.6448703439209655,31.0,0.0,38.0
060133840002002,3.784189633918261,0.0,3.8066624897703196,11.7454026084421,43.0,0.0,44.0
060133840002003,3.1780538303479453,0.0,3.295836866004329,8.938782166914596,23.0,0.0,26.0
060133840002004,3.1780538303479453,0.0,3.4965075614664802,3.4676267525933686,23.0,0.0,32.0
060133840002005,3.988984046564274,1.6094379124341003,3.9702919135521215,6.548781030230845,53.0,4.0,52.0
060133840002006,3.8066624897703196,0.0,3.988984046564274,8.28420059008713,44.0,0.0,53.0
060133840002007,2.70805020110221,0.0,2.197224577336219,7.947890463223338,14.0,0.0,8.0
060133840002008,3.4965075614664802,1.3862943611198906,3.6375861597263857,6.359498475361144,32.0,3.0,37.0
060133840002009,2.5649493574615367,0.0,2.70805020110221,2.3761632475548944,12.0,0.0,14.0
060133840002010,3.0910424533583156,0.0,3.0910424533583156,2.894342774397928,21.0,0.0,21.0
060133840002011,3.7135720667043075,0.0,3.8066624897703196,7.6560592657022974,40.0,0.0,44.0
060133840002012,3.2580965380214817,2.197224577336219,3.4657359027997265,4.52103606252749,25.0,8.0,31.0
060133840002013,3.0910424533583156,0.0,3.1354942159291497,3.730299540878607,21.0,0.0,22.0
060133840002014,0.0,0.0,0.6931471805599453,0.5078011099963923,0.0,0.0,1.0
060133840003000,2.772588722239781,1.9459101490553132,2.3025850929940455,2.0522083788418675,15.0,6.0,9.0
060133840003001,3.8712010109078907,0.0,4.04305126783455,9.169578389170862,47.0,0.0,56.0
060133840003002,4.07753744390572,1.6094379124341003,4.23410650459726,10.981847654724897,58.0,4.0,68.0
060133840003003,2.9444389791664403,1.0986122886681096,2.8903717578961645,2.928196181731021,18.0,2.0,17.0
060133840003004,2.3978952727983707,1.3862943611198906,2.3978952727983707,1.4972101827095574,10.0,3.0,10.0
060133840003005,1.3862943611198906,2.4849066497880004,1.3862943611198906,0.1989196562272972,3.0,11.0,3.0
060133840003006,3.4011973816621555,0.0,3.4011973816621555,4.228216444354389,29.0,0.0,29.0
060133840003007,2.772588722239781,0.0,2.9444389791664403,2.451036111948523,15.0,0.0,18.0
060133840003008,0.0,0.0,0.0,1.6126082938376913,0.0,0.0,0.0
060133840003009,3.4657359027997265,1.6094379124341003,3.4339872044851463,4.267259060110802,31.0,4.0,30.0
060133840003010,2.6390573296152584,0.0,2.4849066497880004,1.925443430215031,13.0,0.0,11.0
060133840003013,3.3672958299864737,1.0986122886681096,3.4011973816621555,5.185501845875567,28.0,2.0,29.0
060133840003014,3.1354942159291497,0.0,3.3672958299864737,3.1535560904009525,22.0,0.0,28.0
060133840003015,3.295836866004329,0.0,3.4339872044851463,3.9358910365073165,26.0,0.0,30.0
060133840003016,3.4011973816621555,2.3025850929940455,3.2580965380214817,3.7708247876131122,29.0,9.0,25.0
060133840003017,3.7135720667043075,3.1354942159291497,3.7135720667043075,6.493429473715423,40.0,22.0,40.0
060133840003018,2.8903717578961645,0.0,3.1780538303479453,2.7631299328368164,17.0,0.0,23.0
060133840003019,3.4339872044851463,1.0986122886681096,3.4657359027997265,3.959366026993768,30.0,2.0,31.0
060133840003020,2.833213344056216,0.0,3.1780538303479453,2.511823982050281,16.0,0.0,23.0
060133840003021,3.1354942159291497,1.9459101490553132,3.1354942159291497,3.2600584156605366,22.0,6.0,22.0
060133840003022,0.0,0.0,0.6931471805599453,0.06523576303603287,0.0,0.0,1.0
060133840003023,2.6390573296152584,2.3025850929940455,2.833213344056216,2.433985855700469,13.0,9.0,16.0
060133840003024,2.8903717578961645,1.3862943611198906,2.995732273553991,2.3306958975600836,17.0,3.0,19.0
060133840004005,3.0910424533583156,2.772588722239781,3.2580965380214817,3.7298053305525762,21.0,15.0,25.0
060133840004006,3.2580965380214817,1.791759469228055,3.2188758248682006,4.014223373183159,25.0,5.0,24.0
060133840004007,3.2188758248682006,2.3978952727983707,3.2188758248682006,4.253668276144961,24.0,10.0,24.0
060133840004008,2.8903717578961645,1.0986122886681096,2.5649493574615367,2.4544955842307368,17.0,2.0,12.0
060133840004009,2.772588722239781,0.6931471805599453,2.4849066497880004,2.2797922339789367,15.0,1.0,11.0
060133840004010,3.1780538303479453,1.3862943611198906,3.2580965380214817,4.670781791314748,23.0,3.0,25.0
060133840004011,2.0794415416798357,2.3025850929940455,2.0794415416798357,0.847817814305412,7.0,9.0,7.0
060133840004012,3.4339872044851463,2.8903717578961645,3.3672958299864737,4.755538862228987,30.0,17.0,28.0
060133840004013,1.791759469228055,0.0,1.9459101490553132,1.856748194896784,5.0,0.0,6.0
060133840004014,2.3978952727983707,2.3025850929940455,2.5649493574615367,2.171807277741261,10.0,9.0,12.0
060133840004015,3.044522437723423,0.0,2.70805020110221,2.545183179057343,20.0,0.0,14.0
060133840004016,2.833213344056216,0.6931471805599453,2.9444389791664403,2.9939261550930842,16.0,1.0,18.0
060133840004017,2.8903717578961645,0.6931471805599453,3.044522437723423,3.723380596314179,17.0,1.0,20.0
060133840004018,2.833213344056216,0.0,2.9444389791664403,2.64056577198124,16.0,0.0,18.0
060133840004019,2.8903717578961645,2.3025850929940455,2.70805020110221,1.6746316897545257,17.0,9.0,14.0
060133851001000,4.532599493153255,4.90527477843843,4.700480365792416,87.0316739397953,92.0,134.0,109.0
060133851001001,3.7612001156935624,1.0986122886681096,3.7135720667043075,11.399208275057699,42.0,2.0,40.0
060133851001002,1.3862943611198906,0.0,1.6094379124341003,0.8641267550644203,3.0,0.0,4.0
060133851001003,2.9444389791664403,2.0794415416798357,2.6390573296152584,7.526081949956263,18.0,7.0,13.0
060133851001004,2.9444389791664403,0.0,2.70805020110221,2.8115625447878108,18.0,0.0,14.0
060133851001005,2.772588722239781,0.0,2.70805020110221,3.5585614525829903,15.0,0.0,14.0
060133851001006,0.0,0.0,1.3862943611198906,0.4363877178849775,0.0,0.0,3.0
060133851001007,3.0910424533583156,0.0,2.70805020110221,4.8758790766174265,21.0,0.0,14.0
060133851001008,3.332204510175204,0.0,3.2580965380214817,10.551143355589272,27.0,0.0,25.0
060133851001009,2.4849066497880004,0.0,2.3025850929940455,2.480688731510356,11.0,0.0,9.0
060133851001010,2.9444389791664403,1.6094379124341003,3.1354942159291497,7.344459655140034,18.0,4.0,22.0
060133851001011,2.0794415416798357,0.0,1.6094379124341003,0.8814241164754896,7.0,0.0,4.0
060133851001012,2.3978952727983707,2.0794415416798357,2.3978952727983707,5.000420078777126,10.0,7.0,10.0
060133851001013,5.075173815233827,2.70805020110221,5.272999558563747,70.52455484004882,159.0,14.0,194.0
060133851001014,2.5649493574615367,1.6094379124341003,2.197224577336219,4.27936721309855,12.0,4.0,8.0
060133851001015,1.9459101490553132,0.6931471805599453,1.9459101490553132,5.6774882254389825,6.0,1.0,6.0
060133851001016,1.791759469228055,0.0,1.6094379124341003,1.1146913903619102,5.0,0.0,4.0
060133851001017,2.8903717578961645,0.0,2.8903717578961645,4.4399855690584795,17.0,0.0,17.0
060133851001018,2.9444389791664403,0.0,2.995732273553991,6.25299615010156,18.0,0.0,19.0
060133851001019,2.4849066497880004,2.0794415416798357,3.1354942159291497,6.001690199315024,11.0,7.0,22.0
060133851001020,3.6375861597263857,2.6390573296152584,3.6888794541139363,26.797566508354624,37.0,13.0,39.0
060133851001021,3.4657359027997265,1.791759469228055,3.4011973816621555,28.817157005678474,31.0,5.0,29.0
060133851001022,0.0,0.0,0.6931471805599453,3.31689260315405,0.0,0.0,1.0
060133851001023,0.0,1.0986122886681096,0.0,2.6492144526867745,0.0,2.0,0.0
060133851001024,4.276666119016055,3.332204510175204,4.454347296253507,66.85874974671721,71.0,27.0,85.0
060133851001025,3.8066624897703196,1.791759469228055,3.951243718581427,16.30004497313967,44.0,5.0,51.0
060133851001026,2.3978952727983707,0.0,2.5649493574615367,3.5427467221500124,10.0,0.0,12.0
060133851001027,3.044522437723423,1.6094379124341003,2.70805020110221,2.8543117379894536,20.0,4.0,14.0
060133851001028,0.0,0.0,1.0986122886681096,1.178938732745882,0.0,0.0,2.0
060133851001029,2.3025850929940455,1.0986122886681096,2.3978952727983707,2.896813826028081,9.0,2.0,10.0
060133851001030,2.772588722239781,0.0,2.772588722239781,3.939103403626515,15.0,0.0,15.0
060133851002000,5.075173815233827,3.3672958299864737,5.2574953720277815,125.59367015414419,159.0,28.0,191.0
060133851002001,3.0910424533583156,0.0,2.3978952727983707,3.175054239583282,21.0,0.0,10.0
060133851002002,3.295836866004329,2.3025850929940455,3.332204510175204,6.5935070647366105,26.0,9.0,27.0
060133851002003,3.1354942159291497,0.0,2.70805020110221,4.568727358989438,22.0,0.0,14.0
060133851002004,0.0,0.0,0.0,0.22535990866993175,0.0,0.0,0.0
060133851002005,3.58351893845611,1.9459101490553132,3.7135720667043075,14.248083699460816,35.0,6.0,40.0
060133851002006,3.4339872044851463,2.5649493574615367,3.2580965380214817,10.268949259425826,30.0,12.0,25.0
060133851002007,3.0910424533583156,0.0,2.995732273553991,9.204173111993002,21.0,0.0,19.0
060133851002008,2.8903717578961645,2.833213344056216,3.1354942159291497,7.63554953717203,17.0,16.0,22.0
060133851002009,2.833213344056216,1.3862943611198906,2.197224577336219,3.2081663314273285,16.0,3.0,8.0
060133851002011,3.332204510175204,2.833213344056216,3.332204510175204,6.304888234334768,27.0,16.0,27.0
060133851002013,0.0,0.6931471805599453,0.0,0.9572854015211794,0.0,1.0,0.0
060133851002015,0.0,0.0,0.0,0.43490508690688584,0.0,0.0,0.0
060133851002016,0.0,0.0,0.0,0.6259173779176942,0.0,0.0,0.0
060133851002017,2.70805020110221,0.6931471805599453,1.9459101490553132,2.1873749030112233,14.0,1.0,6.0
060133852001000,3.4965075614664802,0.0,3.526360524616161,9.577796118472099,32.0,0.0,33.0
060133852001001,2.3978952727983707,0.0,1.9459101490553132,1.487078871025931,10.0,0.0,6.0
060133852001002,4.941642422609304,1.9459101490553132,5.099866427824198,77.79784820824047,139.0,6.0,163.0
060133852001003,3.526360524616161,0.0,3.6109179126442243,6.3315755919404175,33.0,0.0,36.0
060133852001004,2.8903717578961645,0.0,3.0910424533583156,3.487148060471575,17.0,0.0,21.0
060133852001005,3.044522437723423,0.6931471805599453,3.1780538303479453,3.4891249017756976,20.0,1.0,23.0
060133852001006,2.995732273553991,0.6931471805599453,2.833213344056216,2.635376563557919,19.0,1.0,16.0
060133852001007,2.6390573296152584,0.6931471805599453,2.5649493574615367,2.0561620614501117,13.0,1.0,12.0
060133852001008,2.6390573296152584,0.6931471805599453,2.5649493574615367,2.179467537794735,13.0,1.0,12.0
060133852002000,3.044522437723423,0.0,2.995732273553991,2.9062038222226616,20.0,0.0,19.0
060133852002001,3.2580965380214817,0.0,3.1780538303479453,3.4481054447151616,25.0,0.0,23.0
060133852002002,3.1354942159291497,0.6931471805599453,3.295836866004329,3.830624237062809,22.0,1.0,26.0
060133852002003,3.0910424533583156,0.0,2.995732273553991,2.938080388251632,21.0,0.0,19.0
060133852002004,3.8066624897703196,2.5649493574615367,3.9318256327243257,8.043767266473266,44.0,12.0,50.0
060133852002005,3.044522437723423,1.3862943611198906,2.995732273553991,3.223486851534276,20.0,3.0,19.0
060133852002006,4.025351690735149,2.833213344056216,4.204692619390966,14.234740020657991,55.0,16.0,66.0
060133852002007,2.4849066497880004,1.6094379124341003,2.0794415416798357,1.1527455854662627,11.0,4.0,7.0
060133852002008,3.7135720667043075,0.0,3.6375861597263857,5.207494205383927,40.0,0.0,37.0
060133852002009,2.995732273553991,1.0986122886681096,2.9444389791664403,3.7621761069075776,19.0,2.0,18.0
060133860001000,3.988984046564274,0.0,4.07753744390572,6.794156457105014,53.0,0.0,58.0
060133860001001,1.791759469228055,4.2626798770413155,1.9459101490553132,4.331753507657789,5.0,70.0,6.0
060133860001002,0.0,5.472270673671474,0.6931471805599453,4.008045744107777,0.0,237.0,1.0
060133860001003,0.0,5.187385805840755,0.6931471805599453,3.0186366713946122,0.0,178.0,1.0
060133860001004,1.9459101490553132,5.25227342804663,1.0986122886681096,1.7541995522454445,6.0,190.0,2.0
060133860001005,4.718498871295094,3.7135720667043075,4.983606621708336,2.9600727477599915,111.0,40.0,145.0
060133860001006,0.0,0.0,0.6931471805599453,1.288159214798634,0.0,0.0,1.0
060133860001007,0.0,0.0,0.0,1.1228458607414142,0.0,0.0,0.0
060133860001008,0.0,0.0,0.0,2.558526857860168,0.0,0.0,0.0
060133860001009,0.0,0.0,0.6931471805599453,6.232980631897322,0.0,0.0,1.0
060133860001010,2.833213344056216,0.0,2.8903717578961645,2.3618311481000083,16.0,0.0,17.0
060133860001011,0.0,3.332204510175204,0.6931471805599453,7.332598607315301,0.0,27.0,1.0
060133860001012,0.0,1.6094379124341003,0.0,0.3039393505087895,0.0,4.0,0.0
060133860001013,0.0,0.0,0.0,2.679114177411623,0.0,0.0,0.0
060133860001014,4.5217885770490405,1.3862943611198906,4.7535901911063645,5.799063965642498,91.0,3.0,115.0
060133860001015,3.737669618283368,3.1354942159291497,4.189654742026425,6.0429567615385755,41.0,22.0,65.0
060133860001016,0.0,0.0,0.6931471805599453,0.07981496765393416,0.0,0.0,1.0
060133860001017,0.0,0.0,0.6931471805599453,7.595518500763554,0.0,0.0,1.0
060133860001018,3.044522437723423,0.0,3.1780538303479453,3.3052786604923323,20.0,0.0,23.0
060133860001019,0.0,0.0,0.6931471805599453,7.918484948824521,0.0,0.0,1.0
060133860001020,2.3025850929940455,0.0,2.3025850929940455,5.686136906144517,9.0,0.0,9.0
060133860002000,0.0,5.556828061699537,1.0986122886681096,16.098654265282217,0.0,258.0,2.0
060133860002001,0.0,4.276666119016055,1.0986122886681096,4.237112230222938,0.0,71.0,2.0
060133860002002,3.9702919135521215,1.791759469228055,4.07753744390572,14.08672402801184,52.0,5.0,58.0
060133860002003,0.0,0.0,0.0,1.1075253406344672,0.0,0.0,0.0
060133860002004,0.0,0.0,0.6931471805599453,2.7922883420726192,0.0,0.0,1.0
060133860002005,2.8903717578961645,2.0794415416798357,2.772588722239781,2.2664485551761118,17.0,7.0,15.0
060133860002006,2.833213344056216,0.0,2.4849066497880004,1.3200357808276046,16.0,0.0,11.0
060133860002014,3.526360524616161,1.0986122886681096,3.6109179126442243,2.244950405993783,33.0,2.0,36.0
060133860002015,2.772588722239781,0.0,2.6390573296152584,1.3237423582728338,15.0,0.0,13.0
060133860002016,3.332204510175204,2.4849066497880004,3.1780538303479453,3.0621271800853007,27.0,11.0,23.0
060133860002017,0.0,0.0,0.6931471805599453,0.9975635430926694,0.0,0.0,1.0
060133860002018,0.0,2.833213344056216,0.6931471805599453,1.9790652505893458,0.0,16.0,1.0
060133860002019,1.791759469228055,4.007333185232471,1.791759469228055,2.3986498173892845,5.0,54.0,5.0
060133860002020,3.3672958299864737,4.23410650459726,3.4657359027997265,6.076810168871668,28.0,68.0,31.0
060133860002021,3.4657359027997265,2.9444389791664403,3.526360524616161,3.7144848104456294,31.0,18.0,33.0
060133860003000,3.6109179126442243,0.0,3.7612001156935624,6.804534873951656,36.0,0.0,42.0
060133860003001,3.0910424533583156,1.3862943611198906,3.2188758248682006,3.8281531854326563,21.0,3.0,24.0
060133860003002,4.025351690735149,1.3862943611198906,4.127134385045092,10.583761237107288,55.0,3.0,61.0
060133860003003,3.0910424533583156,1.0986122886681096,3.1780538303479453,5.204776048590759,21.0,2.0,23.0
060133860003004,2.4849066497880004,0.0,1.9459101490553132,1.2029079335583637,11.0,0.0,6.0
060133860003005,3.1354942159291497,1.3862943611198906,2.8903717578961645,2.662311026326584,22.0,3.0,17.0
060133860003006,3.0910424533583156,1.0986122886681096,3.0910424533583156,2.6548978714361255,21.0,2.0,21.0
060133860003007,3.1354942159291497,2.5649493574615367,3.0910424533583156,2.7433615197955947,22.0,12.0,21.0
060133860003008,3.5553480614894135,0.0,3.4339872044851463,3.9885244362295706,34.0,0.0,30.0
060133860003009,3.4965075614664802,1.0986122886681096,3.4011973816621555,3.9311960384100266,32.0,2.0,29.0
060133860003010,2.995732273553991,1.0986122886681096,3.1354942159291497,3.0836253292676297,19.0,2.0,22.0
060133860004000,3.737669618283368,1.0986122886681096,4.025351690735149,3.192351600994351,41.0,2.0,55.0
060133860004001,0.0,0.0,0.0,0.7462575923061336,0.0,0.0,0.0
060133860004002,2.70805020110221,1.3862943611198906,2.197224577336219,1.5258743816193294,14.0,3.0,8.0
060133860004003,0.0,4.532599493153255,1.3862943611198906,2.859500946412774,0.0,92.0,3.0
060133860004004,3.526360524616161,2.197224577336219,3.9318256327243257,4.092061499532971,33.0,8.0,50.0
060133860004005,5.262690188904886,3.3672958299864737,5.568344503761097,10.064099079286162,192.0,28.0,261.0
060133860004006,4.7535901911063645,3.8712010109078907,5.181783550292085,16.496987788062842,115.0,47.0,177.0
060133860004007,0.0,3.4011973816621555,0.6931471805599453,0.6241876417765873,0.0,29.0,1.0
060133860004008,4.060443010546419,3.044522437723423,4.304065093204169,1.121610334926338,57.0,20.0,73.0
060133860004009,2.70805020110221,4.553876891600541,2.3978952727983707,6.216424585975299,14.0,94.0,10.0
060133860004010,0.0,1.0986122886681096,0.0,0.32741434099524075,0.0,2.0,0.0
060133860004011,0.0,0.0,1.0986122886681096,1.0099188012434333,0.0,0.0,2.0
060133870001000,2.8903717578961645,0.0,2.6390573296152584,2.31413985163806,17.0,0.0,13.0
060133870001001,3.1780538303479453,0.0,3.4339872044851463,3.882516321296017,23.0,0.0,30.0
060133870001002,0.0,2.6390573296152584,0.6931471805599453,11.899843335326647,0.0,13.0,1.0
060133870001003,3.4657359027997265,0.0,3.3672958299864737,3.996431801446059,31.0,0.0,28.0
060133870001004,3.332204510175204,2.0794415416798357,3.4011973816621555,3.933667090040179,27.0,7.0,29.0
060133870001005,3.3672958299864737,0.0,3.332204510175204,3.9450339275388817,28.0,0.0,27.0
060133870001006,3.4965075614664802,0.0,3.4657359027997265,3.868431327004146,32.0,0.0,31.0
060133870001007,3.4965075614664802,0.0,3.4339872044851463,3.977404703893883,32.0,0.0,30.0
060133870001008,3.4657359027997265,1.3862943611198906,3.4965075614664802,3.9240299886825833,31.0,3.0,32.0
060133870001009,3.4339872044851463,0.0,3.4011973816621555,3.9087094685756365,30.0,0.0,29.0
060133870001010,3.332204510175204,2.3025850929940455,3.4011973816621555,3.917358149281171,27.0,9.0,29.0
060133870001011,3.6635616461296463,0.0,3.6888794541139363,7.052134247292963,38.0,0.0,39.0
060133870001012,3.332204510175204,0.0,3.332204510175204,4.506456857909589,27.0,0.0,27.0
060133870001013,3.1780538303479453,3.295836866004329,3.2580965380214817,3.8303771318997937,23.0,26.0,25.0
060133870001014,3.2188758248682006,0.6931471805599453,3.2188758248682006,3.17357160860519,24.0,1.0,24.0
060133870002000,3.1354942159291497,0.6931471805599453,3.0910424533583156,3.3789159990708844,22.0,1.0,21.0
060133870002001,3.2580965380214817,1.0986122886681096,3.332204510175204,4.016941529976327,25.0,2.0,27.0
060133870002002,3.1780538303479453,0.6931471805599453,3.2188758248682006,3.522731203945775,23.0,1.0,24.0
060133870002003,3.1354942159291497,0.0,3.1354942159291497,3.633681422139634,22.0,0.0,22.0
060133870002004,3.4339872044851463,1.3862943611198906,3.3672958299864737,4.770859382335934,30.0,3.0,28.0
060133870002005,3.4011973816621555,0.6931471805599453,3.3672958299864737,4.170888046534844,29.0,1.0,28.0
060133870002006,3.4339872044851463,0.0,3.4657359027997265,4.110100176433086,30.0,0.0,31.0
060133870002007,4.07753744390572,1.0986122886681096,4.304065093204169,23.136950623446324,58.0,2.0,73.0
060133870002008,2.772588722239781,3.8501476017100584,2.70805020110221,17.56472919745185,15.0,46.0,14.0
060133870002009,3.2188758248682006,1.3862943611198906,3.332204510175204,4.501267649486268,24.0,3.0,27.0
060133870003000,3.295836866004329,1.6094379124341003,3.3672958299864737,4.186702776967822,26.0,4.0,28.0
060133870003001,3.988984046564274,1.791759469228055,4.1588830833596715,4.1313512204524,53.0,5.0,63.0
060133870003002,4.727387818712341,4.532599493153255,4.859812404361672,8.386749232738469,112.0,92.0,128.0
060133870003003,3.784189633918261,6.647688373563329,4.110873864173311,4.712295458701314,43.0,770.0,60.0
060133870003004,4.672828834461906,5.6937321388027,5.003946305945459,12.355011045600786,106.0,296.0,148.0
060133870003005,3.1354942159291497,4.663439094112067,3.4657359027997265,2.8468985830989952,22.0,105.0,31.0
060133870003006,3.1780538303479453,4.553876891600541,3.1354942159291497,2.5320866054175335,23.0,94.0,22.0
060133870003007,3.58351893845611,0.0,3.6109179126442243,5.781766604231429,35.0,0.0,36.0
060133870003008,4.007333185232471,5.53338948872752,4.07753744390572,12.790163237670688,54.0,252.0,58.0
060133880001000,3.0910424533583156,0.0,2.6390573296152584,2.3235298478326407,21.0,0.0,13.0
060133880001001,3.4339872044851463,0.0,3.4339872044851463,4.380186119608783,30.0,0.0,30.0
060133880001002,3.4011973816621555,0.0,3.3672958299864737,4.36412428401279,29.0,0.0,28.0
060133880001003,3.58351893845611,0.6931471805599453,3.58351893845611,4.3475682380907665,35.0,1.0,35.0
060133880001004,3.6109179126442243,2.9444389791664403,4.025351690735149,4.210177767454273,36.0,18.0,55.0
060133880001005,3.7612001156935624,0.0,3.9318256327243257,3.5452177737801653,42.0,0.0,50.0
060133880001006,3.044522437723423,2.197224577336219,2.772588722239781,2.2654601345240506,20.0,8.0,15.0
060133880001007,4.110873864173311,3.951243718581427,4.465908118654584,4.191644880228127,60.0,51.0,86.0
060133880001008,3.58351893845611,4.74493212836325,3.4965075614664802,9.687510810850881,35.0,114.0,32.0
060133880001009,3.6109179126442243,1.6094379124341003,3.6888794541139363,4.515352643778139,36.0,4.0,39.0
060133880001010,3.7135720667043075,1.791759469228055,3.8918202981106265,3.3425915401076387,40.0,5.0,48.0
060133880001011,3.526360524616161,0.0,3.7135720667043075,2.8696322580964004,33.0,0.0,40.0
060133880001012,3.7135720667043075,1.0986122886681096,3.6888794541139363,4.524001324483674,40.0,2.0,39.0
060133880001013,3.3672958299864737,2.197224577336219,3.4965075614664802,4.534873951656346,28.0,8.0,32.0
060133880001014,3.737669618283368,1.6094379124341003,3.6635616461296463,4.530426058722071,41.0,4.0,38.0
060133880001015,3.6635616461296463,3.295836866004329,3.6375861597263857,4.508186594050696,38.0,26.0,37.0
060133880001016,2.9444389791664403,3.7135720667043075,3.0910424533583156,3.8311184473888398,18.0,40.0,21.0
060133880002000,3.1354942159291497,1.3862943611198906,3.295836866004329,4.579847091325126,22.0,3.0,26.0
060133880002001,3.6109179126442243,2.0794415416798357,3.7135720667043075,5.620654037945469,36.0,7.0,40.0
060133880002002,3.6375861597263857,0.0,3.6888794541139363,5.3611936167794285,37.0,0.0,39.0
060133880002003,3.4011973816621555,0.0,3.58351893845611,5.1756176393549564,29.0,0.0,35.0
060133880002004,3.526360524616161,2.772588722239781,3.737669618283368,4.918628269819069,33.0,15.0,41.0
060133880002005,3.784189633918261,0.0,3.828641396489095,4.70463519864784,43.0,0.0,45.0
060133880002006,2.772588722239781,0.0,2.833213344056216,1.6939058924697172,15.0,0.0,16.0
060133880002007,2.8903717578961645,2.4849066497880004,2.70805020110221,8.723800675091304,17.0,11.0,14.0
060133880002008,3.4965075614664802,4.74493212836325,3.332204510175204,4.501020544323253,32.0,114.0,27.0
060133880002009,3.1354942159291497,2.4849066497880004,3.1354942159291497,4.655214166044785,22.0,11.0,22.0
060133880002010,3.784189633918261,2.197224577336219,4.007333185232471,4.30976114814943,43.0,8.0,54.0
060133880002011,3.8918202981106265,1.0986122886681096,4.174387269895637,4.209436451965227,48.0,2.0,64.0
060133880002012,2.70805020110221,0.0,2.6390573296152584,2.2933830179447767,14.0,0.0,13.0
060133880002013,3.4965075614664802,0.0,3.4339872044851463,3.423394928413634,32.0,0.0,30.0
060133880002014,3.6109179126442243,1.791759469228055,3.6109179126442243,4.28307379054378,36.0,5.0,36.0
060133880002015,3.4339872044851463,0.0,3.5553480614894135,4.248231962558625,30.0,0.0,34.0
060133880002016,3.2188758248682006,1.0986122886681096,3.4011973816621555,4.22129749978996,24.0,2.0,29.0
060133880002017,3.4657359027997265,1.0986122886681096,3.2580965380214817,4.233158547614694,31.0,2.0,25.0
060133880002018,3.332204510175204,0.0,3.4965075614664802,4.229451970169465,27.0,0.0,32.0
060133880002019,3.4965075614664802,1.3862943611198906,3.5553480614894135,5.719990313477609,32.0,3.0,34.0
060133880002020,2.4849066497880004,1.0986122886681096,1.6094379124341003,1.2199581898064178,11.0,2.0,4.0
060133891001000,3.6109179126442243,4.727387818712341,3.526360524616161,6.626619156580658,36.0,112.0,33.0
060133891001001,3.4339872044851463,1.0986122886681096,3.58351893845611,4.81138462907044,30.0,2.0,35.0
060133891001002,3.5553480614894135,1.0986122886681096,3.6109179126442243,4.831400147274677,34.0,2.0,36.0
060133891001003,3.4657359027997265,1.6094379124341003,3.58351893845611,4.758751229348186,31.0,4.0,35.0
060133891001004,3.7135720667043075,1.0986122886681096,3.8066624897703196,4.848450403522731,40.0,2.0,44.0
060133891001005,3.2580965380214817,1.0986122886681096,3.295836866004329,2.4040861309756205,25.0,2.0,26.0
060133891001006,2.3978952727983707,0.6931471805599453,2.0794415416798357,3.158992403987289,10.0,1.0,7.0
060133891001007,3.1354942159291497,0.0,3.1780538303479453,2.8864354091814395,22.0,0.0,23.0
060133891001008,4.394449154672438,1.3862943611198906,4.624972813284271,4.787909638583988,80.0,3.0,101.0
060133891001009,4.477336814478206,1.3862943611198906,4.718498871295094,4.807925156788226,87.0,3.0,111.0
060133891001010,3.1780538303479453,4.060443010546419,3.2188758248682006,5.424452538511339,23.0,57.0,24.0
060133891001011,3.828641396489095,1.0986122886681096,4.110873864173311,2.9212772371665934,45.0,2.0,60.0
060133891002000,3.1780538303479453,1.3862943611198906,3.332204510175204,3.6509787835507033,23.0,3.0,27.0
060133891002001,3.4339872044851463,0.6931471805599453,3.3672958299864737,3.5471946150842872,30.0,1.0,28.0
060133891002002,3.2580965380214817,0.0,3.332204510175204,3.6188551123587174,25.0,0.0,27.0
060133891002003,4.418840607796597,2.3025850929940455,4.624972813284271,22.54711059932886,82.0,9.0,101.0
060133891002004,3.044522437723423,0.0,3.044522437723423,3.545711984106196,20.0,0.0,20.0
060133891002005,3.4965075614664802,1.3862943611198906,3.58351893845611,3.6662993036576506,32.0,3.0,35.0
060133891002006,0.0,0.0,0.6931471805599453,1.357101555279896,0.0,0.0,1.0
060133891002007,0.0,0.0,0.6931471805599453,7.104767647015216,0.0,0.0,1.0
060133891002008,3.8918202981106265,2.6390573296152584,4.060443010546419,3.753774531365058,48.0,13.0,57.0
060133891002009,3.8501476017100584,1.791759469228055,4.07753744390572,3.730299540878607,46.0,5.0,58.0
060133891002010,2.9444389791664403,4.127134385045092,2.8903717578961645,4.179289622077364,18.0,61.0,17.0
060133891002011,0.0,5.891644211825771,0.6931471805599453,8.944712690826963,0.0,361.0,1.0
060133891002012,0.0,4.143134726391533,1.3862943611198906,1.6939058924697172,0.0,62.0,3.0
060133891002013,0.0,6.894670039433481,1.3862943611198906,24.754995230870353,0.0,986.0,3.0
060133891002014,3.0910424533583156,0.0,2.995732273553991,2.6808439135527298,21.0,0.0,19.0
060133891002015,3.0910424533583156,0.6931471805599453,3.1780538303479453,2.9081806635267835,21.0,1.0,23.0
060133891002016,3.044522437723423,2.6390573296152584,2.8903717578961645,8.941500323707764,20.0,13.0,17.0
060133891002017,2.0794415416798357,1.0986122886681096,0.6931471805599453,0.08376865026217857,7.0,2.0,1.0
060133891002018,3.4011973816621555,0.0,3.3672958299864737,4.648048116317343,29.0,0.0,28.0
